file1,file2
data/spec/15398.smt2,data/spec/56713.smt2
data/spec/15398.smt2,data/spec/56719.smt2
data/spec/15398.smt2,data/spec/56721.smt2
data/spec/15398.smt2,data/spec/56726.smt2
data/spec/15398.smt2,data/spec/56740.smt2
data/spec/15398.smt2,data/spec/57353.smt2
data/spec/15398.smt2,data/spec/66869.smt2
data/spec/15398.smt2,data/spec/67730.smt2
data/spec/15398.smt2,data/spec/67754.smt2
data/spec/15398.smt2,data/spec/68077.smt2
data/spec/15399.smt2,data/spec/17378.smt2
data/spec/15399.smt2,data/spec/17391.smt2
data/spec/15399.smt2,data/spec/21247.smt2
data/spec/15399.smt2,data/spec/21250.smt2
data/spec/15399.smt2,data/spec/29185.smt2
data/spec/15399.smt2,data/spec/29186.smt2
data/spec/15399.smt2,data/spec/29218.smt2
data/spec/15399.smt2,data/spec/4215.smt2
data/spec/15399.smt2,data/spec/46501.smt2
data/spec/15399.smt2,data/spec/4673.smt2
data/spec/15399.smt2,data/spec/4674.smt2
data/spec/15399.smt2,data/spec/4677.smt2
data/spec/15399.smt2,data/spec/4678.smt2
data/spec/15399.smt2,data/spec/54272.smt2
data/spec/15399.smt2,data/spec/54273.smt2
data/spec/15399.smt2,data/spec/5781.smt2
data/spec/15399.smt2,data/spec/5782.smt2
data/spec/15399.smt2,data/spec/5783.smt2
data/spec/15399.smt2,data/spec/5785.smt2
data/spec/15404.smt2,data/spec/17382.smt2
data/spec/15404.smt2,data/spec/17397.smt2
data/spec/15404.smt2,data/spec/21330.smt2
data/spec/15404.smt2,data/spec/21332.smt2
data/spec/15404.smt2,data/spec/29738.smt2
data/spec/15404.smt2,data/spec/29741.smt2
data/spec/15404.smt2,data/spec/47369.smt2
data/spec/15404.smt2,data/spec/54306.smt2
data/spec/15404.smt2,data/spec/54312.smt2
data/spec/15404.smt2,data/spec/54315.smt2
data/spec/15404.smt2,data/spec/54316.smt2
data/spec/15404.smt2,data/spec/54317.smt2
data/spec/15404.smt2,data/spec/54318.smt2
data/spec/15404.smt2,data/spec/54319.smt2
data/spec/15404.smt2,data/spec/54320.smt2
data/spec/15404.smt2,data/spec/54353.smt2
data/spec/15405.smt2,data/spec/17383.smt2
data/spec/15405.smt2,data/spec/21331.smt2
data/spec/15405.smt2,data/spec/29739.smt2
data/spec/15406.smt2,data/spec/4370.smt2
data/spec/15406.smt2,data/spec/46667.smt2
data/spec/15406.smt2,data/spec/54297.smt2
data/spec/15406.smt2,data/spec/6621.smt2
data/spec/15406.smt2,data/spec/6622.smt2
data/spec/15407.smt2,data/spec/17418.smt2
data/spec/15407.smt2,data/spec/17427.smt2
data/spec/15407.smt2,data/spec/23081.smt2
data/spec/15407.smt2,data/spec/29745.smt2
data/spec/15407.smt2,data/spec/29748.smt2
data/spec/15407.smt2,data/spec/47489.smt2
data/spec/15407.smt2,data/spec/6624.smt2
data/spec/15418.smt2,data/spec/47442.smt2
data/spec/15418.smt2,data/spec/47500.smt2
data/spec/15418.smt2,data/spec/47505.smt2
data/spec/15418.smt2,data/spec/47518.smt2
data/spec/15418.smt2,data/spec/47582.smt2
data/spec/15418.smt2,data/spec/47583.smt2
data/spec/15418.smt2,data/spec/47700.smt2
data/spec/15418.smt2,data/spec/47702.smt2
data/spec/15418.smt2,data/spec/47712.smt2
data/spec/15418.smt2,data/spec/47764.smt2
data/spec/15418.smt2,data/spec/47767.smt2
data/spec/15418.smt2,data/spec/47792.smt2
data/spec/15418.smt2,data/spec/47797.smt2
data/spec/15418.smt2,data/spec/47802.smt2
data/spec/15418.smt2,data/spec/47815.smt2
data/spec/15418.smt2,data/spec/47839.smt2
data/spec/15418.smt2,data/spec/47846.smt2
data/spec/15418.smt2,data/spec/47857.smt2
data/spec/15418.smt2,data/spec/47865.smt2
data/spec/15418.smt2,data/spec/47950.smt2
data/spec/15418.smt2,data/spec/52830.smt2
data/spec/15418.smt2,data/spec/53951.smt2
data/spec/15418.smt2,data/spec/53953.smt2
data/spec/15418.smt2,data/spec/54641.smt2
data/spec/15418.smt2,data/spec/5501.smt2
data/spec/15419.smt2,data/spec/15420.smt2
data/spec/15419.smt2,data/spec/15421.smt2
data/spec/15419.smt2,data/spec/22.smt2
data/spec/15419.smt2,data/spec/26.smt2
data/spec/15419.smt2,data/spec/35.smt2
data/spec/15419.smt2,data/spec/5.smt2
data/spec/15419.smt2,data/spec/5227.smt2
data/spec/15419.smt2,data/spec/5228.smt2
data/spec/15419.smt2,data/spec/5229.smt2
data/spec/15419.smt2,data/spec/8.smt2
data/spec/15419.smt2,data/spec/8695.smt2
data/spec/15419.smt2,data/spec/9218.smt2
data/spec/15419.smt2,data/spec/9585.smt2
data/spec/15419.smt2,data/spec/9586.smt2
data/spec/15419.smt2,data/spec/9587.smt2
data/spec/15419.smt2,data/spec/9588.smt2
data/spec/15419.smt2,data/spec/9589.smt2
data/spec/15419.smt2,data/spec/9590.smt2
data/spec/15419.smt2,data/spec/9594.smt2
data/spec/15419.smt2,data/spec/9603.smt2
data/spec/15419.smt2,data/spec/9604.smt2
data/spec/15419.smt2,data/spec/9605.smt2
data/spec/15419.smt2,data/spec/9606.smt2
data/spec/15419.smt2,data/spec/9615.smt2
data/spec/15419.smt2,data/spec/9622.smt2
data/spec/15419.smt2,data/spec/9623.smt2
data/spec/15419.smt2,data/spec/9626.smt2
data/spec/15419.smt2,data/spec/9633.smt2
data/spec/15419.smt2,data/spec/9634.smt2
data/spec/15419.smt2,data/spec/9635.smt2
data/spec/15419.smt2,data/spec/9677.smt2
data/spec/15419.smt2,data/spec/9678.smt2
data/spec/15419.smt2,data/spec/9791.smt2
data/spec/15420.smt2,data/spec/15421.smt2
data/spec/15420.smt2,data/spec/22.smt2
data/spec/15420.smt2,data/spec/26.smt2
data/spec/15420.smt2,data/spec/35.smt2
data/spec/15420.smt2,data/spec/5.smt2
data/spec/15420.smt2,data/spec/5227.smt2
data/spec/15420.smt2,data/spec/5228.smt2
data/spec/15420.smt2,data/spec/5229.smt2
data/spec/15420.smt2,data/spec/8.smt2
data/spec/15420.smt2,data/spec/8695.smt2
data/spec/15420.smt2,data/spec/9218.smt2
data/spec/15420.smt2,data/spec/9585.smt2
data/spec/15420.smt2,data/spec/9586.smt2
data/spec/15420.smt2,data/spec/9587.smt2
data/spec/15420.smt2,data/spec/9588.smt2
data/spec/15420.smt2,data/spec/9589.smt2
data/spec/15420.smt2,data/spec/9590.smt2
data/spec/15420.smt2,data/spec/9594.smt2
data/spec/15420.smt2,data/spec/9603.smt2
data/spec/15420.smt2,data/spec/9604.smt2
data/spec/15420.smt2,data/spec/9605.smt2
data/spec/15420.smt2,data/spec/9606.smt2
data/spec/15420.smt2,data/spec/9615.smt2
data/spec/15420.smt2,data/spec/9622.smt2
data/spec/15420.smt2,data/spec/9623.smt2
data/spec/15420.smt2,data/spec/9626.smt2
data/spec/15420.smt2,data/spec/9633.smt2
data/spec/15420.smt2,data/spec/9634.smt2
data/spec/15420.smt2,data/spec/9635.smt2
data/spec/15420.smt2,data/spec/9677.smt2
data/spec/15420.smt2,data/spec/9678.smt2
data/spec/15420.smt2,data/spec/9791.smt2
data/spec/15421.smt2,data/spec/22.smt2
data/spec/15421.smt2,data/spec/26.smt2
data/spec/15421.smt2,data/spec/35.smt2
data/spec/15421.smt2,data/spec/5.smt2
data/spec/15421.smt2,data/spec/5227.smt2
data/spec/15421.smt2,data/spec/5228.smt2
data/spec/15421.smt2,data/spec/5229.smt2
data/spec/15421.smt2,data/spec/8.smt2
data/spec/15421.smt2,data/spec/8695.smt2
data/spec/15421.smt2,data/spec/9218.smt2
data/spec/15421.smt2,data/spec/9585.smt2
data/spec/15421.smt2,data/spec/9586.smt2
data/spec/15421.smt2,data/spec/9587.smt2
data/spec/15421.smt2,data/spec/9588.smt2
data/spec/15421.smt2,data/spec/9589.smt2
data/spec/15421.smt2,data/spec/9590.smt2
data/spec/15421.smt2,data/spec/9594.smt2
data/spec/15421.smt2,data/spec/9603.smt2
data/spec/15421.smt2,data/spec/9604.smt2
data/spec/15421.smt2,data/spec/9605.smt2
data/spec/15421.smt2,data/spec/9606.smt2
data/spec/15421.smt2,data/spec/9615.smt2
data/spec/15421.smt2,data/spec/9622.smt2
data/spec/15421.smt2,data/spec/9623.smt2
data/spec/15421.smt2,data/spec/9626.smt2
data/spec/15421.smt2,data/spec/9633.smt2
data/spec/15421.smt2,data/spec/9634.smt2
data/spec/15421.smt2,data/spec/9635.smt2
data/spec/15421.smt2,data/spec/9677.smt2
data/spec/15421.smt2,data/spec/9678.smt2
data/spec/15421.smt2,data/spec/9791.smt2
data/spec/15429.smt2,data/spec/15747.smt2
data/spec/15429.smt2,data/spec/16936.smt2
data/spec/15429.smt2,data/spec/17412.smt2
data/spec/15429.smt2,data/spec/17413.smt2
data/spec/15429.smt2,data/spec/17442.smt2
data/spec/15429.smt2,data/spec/17443.smt2
data/spec/15429.smt2,data/spec/17445.smt2
data/spec/15429.smt2,data/spec/17477.smt2
data/spec/15429.smt2,data/spec/20202.smt2
data/spec/15429.smt2,data/spec/20205.smt2
data/spec/15429.smt2,data/spec/20293.smt2
data/spec/15429.smt2,data/spec/20324.smt2
data/spec/15429.smt2,data/spec/20490.smt2
data/spec/15429.smt2,data/spec/20761.smt2
data/spec/15429.smt2,data/spec/21187.smt2
data/spec/15429.smt2,data/spec/21351.smt2
data/spec/15429.smt2,data/spec/21352.smt2
data/spec/15429.smt2,data/spec/21353.smt2
data/spec/15429.smt2,data/spec/21458.smt2
data/spec/15429.smt2,data/spec/22185.smt2
data/spec/15429.smt2,data/spec/22698.smt2
data/spec/15429.smt2,data/spec/22703.smt2
data/spec/15429.smt2,data/spec/22707.smt2
data/spec/15429.smt2,data/spec/22708.smt2
data/spec/15429.smt2,data/spec/23431.smt2
data/spec/15429.smt2,data/spec/24641.smt2
data/spec/15429.smt2,data/spec/24642.smt2
data/spec/15429.smt2,data/spec/24643.smt2
data/spec/15429.smt2,data/spec/24647.smt2
data/spec/15429.smt2,data/spec/24648.smt2
data/spec/15429.smt2,data/spec/24649.smt2
data/spec/15429.smt2,data/spec/24650.smt2
data/spec/15429.smt2,data/spec/24651.smt2
data/spec/15429.smt2,data/spec/24914.smt2
data/spec/15429.smt2,data/spec/24915.smt2
data/spec/15429.smt2,data/spec/24916.smt2
data/spec/15429.smt2,data/spec/25263.smt2
data/spec/15429.smt2,data/spec/25294.smt2
data/spec/15429.smt2,data/spec/25295.smt2
data/spec/15429.smt2,data/spec/25296.smt2
data/spec/15429.smt2,data/spec/27795.smt2
data/spec/15429.smt2,data/spec/27850.smt2
data/spec/15429.smt2,data/spec/27853.smt2
data/spec/15429.smt2,data/spec/27854.smt2
data/spec/15429.smt2,data/spec/27855.smt2
data/spec/15429.smt2,data/spec/27856.smt2
data/spec/15429.smt2,data/spec/27858.smt2
data/spec/15429.smt2,data/spec/27859.smt2
data/spec/15429.smt2,data/spec/27860.smt2
data/spec/15429.smt2,data/spec/28307.smt2
data/spec/15429.smt2,data/spec/28403.smt2
data/spec/15429.smt2,data/spec/28407.smt2
data/spec/15429.smt2,data/spec/28586.smt2
data/spec/15429.smt2,data/spec/29021.smt2
data/spec/15429.smt2,data/spec/30585.smt2
data/spec/15429.smt2,data/spec/30602.smt2
data/spec/15429.smt2,data/spec/30875.smt2
data/spec/15429.smt2,data/spec/31179.smt2
data/spec/15429.smt2,data/spec/39205.smt2
data/spec/15429.smt2,data/spec/45000.smt2
data/spec/15429.smt2,data/spec/45088.smt2
data/spec/15429.smt2,data/spec/45591.smt2
data/spec/15429.smt2,data/spec/45592.smt2
data/spec/15429.smt2,data/spec/45593.smt2
data/spec/15429.smt2,data/spec/45594.smt2
data/spec/15429.smt2,data/spec/45677.smt2
data/spec/15429.smt2,data/spec/45953.smt2
data/spec/15429.smt2,data/spec/46058.smt2
data/spec/15429.smt2,data/spec/46092.smt2
data/spec/15429.smt2,data/spec/46476.smt2
data/spec/15429.smt2,data/spec/48007.smt2
data/spec/15429.smt2,data/spec/48043.smt2
data/spec/15429.smt2,data/spec/48060.smt2
data/spec/15429.smt2,data/spec/48184.smt2
data/spec/15429.smt2,data/spec/50275.smt2
data/spec/15429.smt2,data/spec/50279.smt2
data/spec/15429.smt2,data/spec/50769.smt2
data/spec/15429.smt2,data/spec/54282.smt2
data/spec/15429.smt2,data/spec/54311.smt2
data/spec/15429.smt2,data/spec/54370.smt2
data/spec/15429.smt2,data/spec/54377.smt2
data/spec/15429.smt2,data/spec/54384.smt2
data/spec/15429.smt2,data/spec/54546.smt2
data/spec/15429.smt2,data/spec/54578.smt2
data/spec/15429.smt2,data/spec/54595.smt2
data/spec/15429.smt2,data/spec/54915.smt2
data/spec/15429.smt2,data/spec/56704.smt2
data/spec/15429.smt2,data/spec/56706.smt2
data/spec/15429.smt2,data/spec/56707.smt2
data/spec/15429.smt2,data/spec/56711.smt2
data/spec/15429.smt2,data/spec/56713.smt2
data/spec/15429.smt2,data/spec/56719.smt2
data/spec/15429.smt2,data/spec/56721.smt2
data/spec/15429.smt2,data/spec/56726.smt2
data/spec/15429.smt2,data/spec/56740.smt2
data/spec/15429.smt2,data/spec/57353.smt2
data/spec/15429.smt2,data/spec/66869.smt2
data/spec/15429.smt2,data/spec/67730.smt2
data/spec/15429.smt2,data/spec/67754.smt2
data/spec/15429.smt2,data/spec/68077.smt2
data/spec/15430.smt2,data/spec/17402.smt2
data/spec/15430.smt2,data/spec/22186.smt2
data/spec/15430.smt2,data/spec/22709.smt2
data/spec/15430.smt2,data/spec/27785.smt2
data/spec/15430.smt2,data/spec/27851.smt2
data/spec/15430.smt2,data/spec/27938.smt2
data/spec/15430.smt2,data/spec/27943.smt2
data/spec/15430.smt2,data/spec/30600.smt2
data/spec/15430.smt2,data/spec/30856.smt2
data/spec/15430.smt2,data/spec/31757.smt2
data/spec/15430.smt2,data/spec/31767.smt2
data/spec/15430.smt2,data/spec/33135.smt2
data/spec/15430.smt2,data/spec/45606.smt2
data/spec/15430.smt2,data/spec/46250.smt2
data/spec/15430.smt2,data/spec/49588.smt2
data/spec/15430.smt2,data/spec/50775.smt2
data/spec/15430.smt2,data/spec/51083.smt2
data/spec/15430.smt2,data/spec/53259.smt2
data/spec/15430.smt2,data/spec/53260.smt2
data/spec/15430.smt2,data/spec/53884.smt2
data/spec/15430.smt2,data/spec/54252.smt2
data/spec/15430.smt2,data/spec/54309.smt2
data/spec/15430.smt2,data/spec/54613.smt2
data/spec/15430.smt2,data/spec/54906.smt2
data/spec/15430.smt2,data/spec/54916.smt2
data/spec/15430.smt2,data/spec/56716.smt2
data/spec/15430.smt2,data/spec/56717.smt2
data/spec/15430.smt2,data/spec/56718.smt2
data/spec/15430.smt2,data/spec/56723.smt2
data/spec/15430.smt2,data/spec/56741.smt2
data/spec/15430.smt2,data/spec/66701.smt2
data/spec/15430.smt2,data/spec/66974.smt2
data/spec/15430.smt2,data/spec/68119.smt2
data/spec/15430.smt2,data/spec/68120.smt2
data/spec/15680.smt2,data/spec/20297.smt2
data/spec/15680.smt2,data/spec/21248.smt2
data/spec/15680.smt2,data/spec/21350.smt2
data/spec/15680.smt2,data/spec/29102.smt2
data/spec/15680.smt2,data/spec/29246.smt2
data/spec/15680.smt2,data/spec/4570.smt2
data/spec/15680.smt2,data/spec/47532.smt2
data/spec/15680.smt2,data/spec/47879.smt2
data/spec/15680.smt2,data/spec/54054.smt2
data/spec/15680.smt2,data/spec/54308.smt2
data/spec/15680.smt2,data/spec/54335.smt2
data/spec/15680.smt2,data/spec/54359.smt2
data/spec/15680.smt2,data/spec/54396.smt2
data/spec/15680.smt2,data/spec/54408.smt2
data/spec/15680.smt2,data/spec/54542.smt2
data/spec/15680.smt2,data/spec/54618.smt2
data/spec/15680.smt2,data/spec/6399.smt2
data/spec/15680.smt2,data/spec/6629.smt2
data/spec/15681.smt2,data/spec/15682.smt2
data/spec/15683.smt2,data/spec/5504.smt2
data/spec/15683.smt2,data/spec/5505.smt2
data/spec/15684.smt2,data/spec/5507.smt2
data/spec/15686.smt2,data/spec/5509.smt2
data/spec/15687.smt2,data/spec/21334.smt2
data/spec/15687.smt2,data/spec/47492.smt2
data/spec/15687.smt2,data/spec/5510.smt2
data/spec/15696.smt2,data/spec/17435.smt2
data/spec/15696.smt2,data/spec/21208.smt2
data/spec/15696.smt2,data/spec/29022.smt2
data/spec/15696.smt2,data/spec/29756.smt2
data/spec/15696.smt2,data/spec/4571.smt2
data/spec/15696.smt2,data/spec/47493.smt2
data/spec/15696.smt2,data/spec/47535.smt2
data/spec/15696.smt2,data/spec/47953.smt2
data/spec/15696.smt2,data/spec/47962.smt2
data/spec/15696.smt2,data/spec/54345.smt2
data/spec/15696.smt2,data/spec/54363.smt2
data/spec/15696.smt2,data/spec/54543.smt2
data/spec/15696.smt2,data/spec/54552.smt2
data/spec/15696.smt2,data/spec/54571.smt2
data/spec/15696.smt2,data/spec/6648.smt2
data/spec/15696.smt2,data/spec/9625.smt2
data/spec/15702.smt2,data/spec/15703.smt2
data/spec/15702.smt2,data/spec/15704.smt2
data/spec/15703.smt2,data/spec/15704.smt2
data/spec/15716.smt2,data/spec/15717.smt2
data/spec/15728.smt2,data/spec/15730.smt2
data/spec/15729.smt2,data/spec/15734.smt2
data/spec/15729.smt2,data/spec/47502.smt2
data/spec/15729.smt2,data/spec/47503.smt2
data/spec/15729.smt2,data/spec/47509.smt2
data/spec/15729.smt2,data/spec/47520.smt2
data/spec/15729.smt2,data/spec/47521.smt2
data/spec/15729.smt2,data/spec/47524.smt2
data/spec/15729.smt2,data/spec/47536.smt2
data/spec/15729.smt2,data/spec/47540.smt2
data/spec/15729.smt2,data/spec/47541.smt2
data/spec/15729.smt2,data/spec/47542.smt2
data/spec/15729.smt2,data/spec/47544.smt2
data/spec/15729.smt2,data/spec/47587.smt2
data/spec/15729.smt2,data/spec/47588.smt2
data/spec/15729.smt2,data/spec/47698.smt2
data/spec/15729.smt2,data/spec/47699.smt2
data/spec/15729.smt2,data/spec/47718.smt2
data/spec/15729.smt2,data/spec/47772.smt2
data/spec/15729.smt2,data/spec/47778.smt2
data/spec/15729.smt2,data/spec/47779.smt2
data/spec/15729.smt2,data/spec/47812.smt2
data/spec/15729.smt2,data/spec/47819.smt2
data/spec/15729.smt2,data/spec/47820.smt2
data/spec/15729.smt2,data/spec/47823.smt2
data/spec/15729.smt2,data/spec/47825.smt2
data/spec/15729.smt2,data/spec/47829.smt2
data/spec/15729.smt2,data/spec/47834.smt2
data/spec/15729.smt2,data/spec/47836.smt2
data/spec/15729.smt2,data/spec/47844.smt2
data/spec/15729.smt2,data/spec/47847.smt2
data/spec/15729.smt2,data/spec/47851.smt2
data/spec/15729.smt2,data/spec/47853.smt2
data/spec/15729.smt2,data/spec/47855.smt2
data/spec/15729.smt2,data/spec/47861.smt2
data/spec/15729.smt2,data/spec/47862.smt2
data/spec/15729.smt2,data/spec/47863.smt2
data/spec/15729.smt2,data/spec/47864.smt2
data/spec/15729.smt2,data/spec/47873.smt2
data/spec/15729.smt2,data/spec/47877.smt2
data/spec/15729.smt2,data/spec/47923.smt2
data/spec/15729.smt2,data/spec/50786.smt2
data/spec/15729.smt2,data/spec/52867.smt2
data/spec/15729.smt2,data/spec/52868.smt2
data/spec/15729.smt2,data/spec/52882.smt2
data/spec/15734.smt2,data/spec/47502.smt2
data/spec/15734.smt2,data/spec/47503.smt2
data/spec/15734.smt2,data/spec/47509.smt2
data/spec/15734.smt2,data/spec/47520.smt2
data/spec/15734.smt2,data/spec/47521.smt2
data/spec/15734.smt2,data/spec/47524.smt2
data/spec/15734.smt2,data/spec/47536.smt2
data/spec/15734.smt2,data/spec/47540.smt2
data/spec/15734.smt2,data/spec/47541.smt2
data/spec/15734.smt2,data/spec/47542.smt2
data/spec/15734.smt2,data/spec/47544.smt2
data/spec/15734.smt2,data/spec/47587.smt2
data/spec/15734.smt2,data/spec/47588.smt2
data/spec/15734.smt2,data/spec/47698.smt2
data/spec/15734.smt2,data/spec/47699.smt2
data/spec/15734.smt2,data/spec/47718.smt2
data/spec/15734.smt2,data/spec/47772.smt2
data/spec/15734.smt2,data/spec/47778.smt2
data/spec/15734.smt2,data/spec/47779.smt2
data/spec/15734.smt2,data/spec/47812.smt2
data/spec/15734.smt2,data/spec/47819.smt2
data/spec/15734.smt2,data/spec/47820.smt2
data/spec/15734.smt2,data/spec/47823.smt2
data/spec/15734.smt2,data/spec/47825.smt2
data/spec/15734.smt2,data/spec/47829.smt2
data/spec/15734.smt2,data/spec/47834.smt2
data/spec/15734.smt2,data/spec/47836.smt2
data/spec/15734.smt2,data/spec/47844.smt2
data/spec/15734.smt2,data/spec/47847.smt2
data/spec/15734.smt2,data/spec/47851.smt2
data/spec/15734.smt2,data/spec/47853.smt2
data/spec/15734.smt2,data/spec/47855.smt2
data/spec/15734.smt2,data/spec/47861.smt2
data/spec/15734.smt2,data/spec/47862.smt2
data/spec/15734.smt2,data/spec/47863.smt2
data/spec/15734.smt2,data/spec/47864.smt2
data/spec/15734.smt2,data/spec/47873.smt2
data/spec/15734.smt2,data/spec/47877.smt2
data/spec/15734.smt2,data/spec/47923.smt2
data/spec/15734.smt2,data/spec/50786.smt2
data/spec/15734.smt2,data/spec/52867.smt2
data/spec/15734.smt2,data/spec/52868.smt2
data/spec/15734.smt2,data/spec/52882.smt2
data/spec/15736.smt2,data/spec/17451.smt2
data/spec/15736.smt2,data/spec/17746.smt2
data/spec/15736.smt2,data/spec/24621.smt2
data/spec/15736.smt2,data/spec/4218.smt2
data/spec/15736.smt2,data/spec/4220.smt2
data/spec/15736.smt2,data/spec/47935.smt2
data/spec/15736.smt2,data/spec/54637.smt2
data/spec/15736.smt2,data/spec/5515.smt2
data/spec/15736.smt2,data/spec/56730.smt2
data/spec/15736.smt2,data/spec/6275.smt2
data/spec/15736.smt2,data/spec/67937.smt2
data/spec/15736.smt2,data/spec/67980.smt2
data/spec/15747.smt2,data/spec/16936.smt2
data/spec/15747.smt2,data/spec/17412.smt2
data/spec/15747.smt2,data/spec/17413.smt2
data/spec/15747.smt2,data/spec/17442.smt2
data/spec/15747.smt2,data/spec/17443.smt2
data/spec/15747.smt2,data/spec/17445.smt2
data/spec/15747.smt2,data/spec/17477.smt2
data/spec/15747.smt2,data/spec/20202.smt2
data/spec/15747.smt2,data/spec/20205.smt2
data/spec/15747.smt2,data/spec/20293.smt2
data/spec/15747.smt2,data/spec/20324.smt2
data/spec/15747.smt2,data/spec/20490.smt2
data/spec/15747.smt2,data/spec/20761.smt2
data/spec/15747.smt2,data/spec/21187.smt2
data/spec/15747.smt2,data/spec/21351.smt2
data/spec/15747.smt2,data/spec/21352.smt2
data/spec/15747.smt2,data/spec/21353.smt2
data/spec/15747.smt2,data/spec/21458.smt2
data/spec/15747.smt2,data/spec/22185.smt2
data/spec/15747.smt2,data/spec/22698.smt2
data/spec/15747.smt2,data/spec/22703.smt2
data/spec/15747.smt2,data/spec/22707.smt2
data/spec/15747.smt2,data/spec/22708.smt2
data/spec/15747.smt2,data/spec/23431.smt2
data/spec/15747.smt2,data/spec/24641.smt2
data/spec/15747.smt2,data/spec/24642.smt2
data/spec/15747.smt2,data/spec/24643.smt2
data/spec/15747.smt2,data/spec/24647.smt2
data/spec/15747.smt2,data/spec/24648.smt2
data/spec/15747.smt2,data/spec/24649.smt2
data/spec/15747.smt2,data/spec/24650.smt2
data/spec/15747.smt2,data/spec/24651.smt2
data/spec/15747.smt2,data/spec/24914.smt2
data/spec/15747.smt2,data/spec/24915.smt2
data/spec/15747.smt2,data/spec/24916.smt2
data/spec/15747.smt2,data/spec/25263.smt2
data/spec/15747.smt2,data/spec/25294.smt2
data/spec/15747.smt2,data/spec/25295.smt2
data/spec/15747.smt2,data/spec/25296.smt2
data/spec/15747.smt2,data/spec/27795.smt2
data/spec/15747.smt2,data/spec/27850.smt2
data/spec/15747.smt2,data/spec/27853.smt2
data/spec/15747.smt2,data/spec/27854.smt2
data/spec/15747.smt2,data/spec/27855.smt2
data/spec/15747.smt2,data/spec/27856.smt2
data/spec/15747.smt2,data/spec/27858.smt2
data/spec/15747.smt2,data/spec/27859.smt2
data/spec/15747.smt2,data/spec/27860.smt2
data/spec/15747.smt2,data/spec/28307.smt2
data/spec/15747.smt2,data/spec/28403.smt2
data/spec/15747.smt2,data/spec/28407.smt2
data/spec/15747.smt2,data/spec/28586.smt2
data/spec/15747.smt2,data/spec/29021.smt2
data/spec/15747.smt2,data/spec/30585.smt2
data/spec/15747.smt2,data/spec/30602.smt2
data/spec/15747.smt2,data/spec/30875.smt2
data/spec/15747.smt2,data/spec/31179.smt2
data/spec/15747.smt2,data/spec/39205.smt2
data/spec/15747.smt2,data/spec/45000.smt2
data/spec/15747.smt2,data/spec/45088.smt2
data/spec/15747.smt2,data/spec/45591.smt2
data/spec/15747.smt2,data/spec/45592.smt2
data/spec/15747.smt2,data/spec/45593.smt2
data/spec/15747.smt2,data/spec/45594.smt2
data/spec/15747.smt2,data/spec/45677.smt2
data/spec/15747.smt2,data/spec/45953.smt2
data/spec/15747.smt2,data/spec/46058.smt2
data/spec/15747.smt2,data/spec/46092.smt2
data/spec/15747.smt2,data/spec/46476.smt2
data/spec/15747.smt2,data/spec/48007.smt2
data/spec/15747.smt2,data/spec/48043.smt2
data/spec/15747.smt2,data/spec/48060.smt2
data/spec/15747.smt2,data/spec/48184.smt2
data/spec/15747.smt2,data/spec/50275.smt2
data/spec/15747.smt2,data/spec/50279.smt2
data/spec/15747.smt2,data/spec/50769.smt2
data/spec/15747.smt2,data/spec/54282.smt2
data/spec/15747.smt2,data/spec/54311.smt2
data/spec/15747.smt2,data/spec/54370.smt2
data/spec/15747.smt2,data/spec/54377.smt2
data/spec/15747.smt2,data/spec/54384.smt2
data/spec/15747.smt2,data/spec/54546.smt2
data/spec/15747.smt2,data/spec/54578.smt2
data/spec/15747.smt2,data/spec/54595.smt2
data/spec/15747.smt2,data/spec/54915.smt2
data/spec/15747.smt2,data/spec/56704.smt2
data/spec/15747.smt2,data/spec/56706.smt2
data/spec/15747.smt2,data/spec/56707.smt2
data/spec/15747.smt2,data/spec/56711.smt2
data/spec/15747.smt2,data/spec/56713.smt2
data/spec/15747.smt2,data/spec/56719.smt2
data/spec/15747.smt2,data/spec/56721.smt2
data/spec/15747.smt2,data/spec/56726.smt2
data/spec/15747.smt2,data/spec/56740.smt2
data/spec/15747.smt2,data/spec/57353.smt2
data/spec/15747.smt2,data/spec/66869.smt2
data/spec/15747.smt2,data/spec/67730.smt2
data/spec/15747.smt2,data/spec/67754.smt2
data/spec/15747.smt2,data/spec/68077.smt2
data/spec/16936.smt2,data/spec/17412.smt2
data/spec/16936.smt2,data/spec/17413.smt2
data/spec/16936.smt2,data/spec/17442.smt2
data/spec/16936.smt2,data/spec/17443.smt2
data/spec/16936.smt2,data/spec/17445.smt2
data/spec/16936.smt2,data/spec/17477.smt2
data/spec/16936.smt2,data/spec/20202.smt2
data/spec/16936.smt2,data/spec/20205.smt2
data/spec/16936.smt2,data/spec/20293.smt2
data/spec/16936.smt2,data/spec/20324.smt2
data/spec/16936.smt2,data/spec/20490.smt2
data/spec/16936.smt2,data/spec/20761.smt2
data/spec/16936.smt2,data/spec/21187.smt2
data/spec/16936.smt2,data/spec/21351.smt2
data/spec/16936.smt2,data/spec/21352.smt2
data/spec/16936.smt2,data/spec/21353.smt2
data/spec/16936.smt2,data/spec/21458.smt2
data/spec/16936.smt2,data/spec/22185.smt2
data/spec/16936.smt2,data/spec/22698.smt2
data/spec/16936.smt2,data/spec/22703.smt2
data/spec/16936.smt2,data/spec/22707.smt2
data/spec/16936.smt2,data/spec/22708.smt2
data/spec/16936.smt2,data/spec/23431.smt2
